Ptr.pUmem_Sta_ProgPos[9]  Ptr.pUmem_Sta_ProgPos[10]  Ptr.pUmem_Sta_Velocity[11]
-13241.00000000000000000 18908.00000000000000000 -27.00000000000000000
-13216.00000000000000000 18873.00000000000000000 -27.00000000000000000
-13190.00000000000000000 18837.00000000000000000 -27.00000000000000000
-13165.00000000000000000 18801.00000000000000000 -27.00000000000000000
-13143.00000000000000000 18769.00000000000000000 -27.00000000000000000
-13143.00000000000000000 18769.00000000000000000 -27.00000000000000000
-13120.00000000000000000 18736.00000000000000000 -27.00000000000000000
-13099.00000000000000000 18706.00000000000000000 -27.00000000000000000
-13077.00000000000000000 18674.00000000000000000 -27.00000000000000000
-13077.00000000000000000 18674.00000000000000000 -27.00000000000000000
-13056.00000000000000000 18644.00000000000000000 -27.00000000000000000
-13037.00000000000000000 18617.00000000000000000 0.00000000000000000
-13017.00000000000000000 18589.00000000000000000 0.00000000000000000
-12999.00000000000000000 18563.00000000000000000 0.00000000000000000
-12999.00000000000000000 18563.00000000000000000 0.00000000000000000
-12980.00000000000000000 18537.00000000000000000 0.00000000000000000
-12964.00000000000000000 18513.00000000000000000 0.00000000000000000
-12947.00000000000000000 18489.00000000000000000 0.00000000000000000
-12930.00000000000000000 18465.00000000000000000 0.00000000000000000
-12930.00000000000000000 18465.00000000000000000 0.00000000000000000
-12915.00000000000000000 18444.00000000000000000 0.00000000000000000
-12900.00000000000000000 18422.00000000000000000 0.00000000000000000
-12886.00000000000000000 18402.00000000000000000 0.00000000000000000
-12872.00000000000000000 18382.00000000000000000 0.00000000000000000
-12872.00000000000000000 18382.00000000000000000 0.00000000000000000
-12859.00000000000000000 18363.00000000000000000 0.00000000000000000
-12847.00000000000000000 18346.00000000000000000 0.00000000000000000
-12834.00000000000000000 18328.00000000000000000 40.00000000000000000
-12823.00000000000000000 18312.00000000000000000 40.00000000000000000
-12823.00000000000000000 18312.00000000000000000 40.00000000000000000
-12812.00000000000000000 18296.00000000000000000 40.00000000000000000
-12801.00000000000000000 18281.00000000000000000 40.00000000000000000
-12791.00000000000000000 18266.00000000000000000 40.00000000000000000
-12781.00000000000000000 18252.00000000000000000 40.00000000000000000
-12781.00000000000000000 18252.00000000000000000 40.00000000000000000
